cohort,site,sex,id,group,control_group,age_days,dead,status,species,strain,compound,compound_display_name,control_compound,concentration,units,condition,is_control,age_initiation_months
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-100-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-19-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-62-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-100-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-100-2,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-100-3,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-62-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-100-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-19-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-19-2,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-62-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-100-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-100-2,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-19-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-19-2,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-62-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-19-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-62-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-62-2,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-62-3,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-62-4,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-62-5,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-62-6,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R7-19-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R7-62-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R8-100-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R9-19-1,AL,AL,36,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-101-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-101-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-101-3,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-20-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-20-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-20-3,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-20-4,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-20-5,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-101-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-20-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-63-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-63-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-101-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-101-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-101-3,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-101-4,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-101-5,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-20-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-20-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-20-3,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-20-4,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-20-5,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-63-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-63-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-101-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-101-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-101-3,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-20-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-20-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-20-3,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-63-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-101-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-101-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-101-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-101-3,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-20-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R7-101-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R7-20-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R7-63-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R7-63-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R8-101-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R8-101-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R8-20-1,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R8-20-2,AL,AL,38,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-102-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-102-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-102-3,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-102-4,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-102-5,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-102-6,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-21-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-64-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-64-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-64-3,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-64-4,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-64-5,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-102-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-21-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-21-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-21-3,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-21-4,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-64-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-64-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-64-3,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-64-4,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-102-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-21-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-21-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-21-3,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-21-4,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-64-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-64-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-64-3,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R4-21-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-102-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-102-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-102-3,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-102-4,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-21-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-21-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R5-21-3,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-102-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-102-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-102-3,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R6-21-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R8-21-1,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R8-21-2,AL,AL,40,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-103-1,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-103-2,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-103-3,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-103-4,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-103-5,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-22-1,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R1-65-1,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-22-1,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-22-2,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-22-3,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-65-1,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R2-65-2,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
ninae17_ld,ALL,all,FLY-ninae17_ld-B1-AL-R3-103-1,AL,AL,42,true,dead,D. melanogaster,ninaE17,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,12:12 light-dark,true,
