population,cohort,site,sex,id,group,Rx(ppm),age_initiation(mo),status,dead,age(days)
UM-HET3,C2004,TJL,m,JL00101,Asp,21,4,dead,True,936
UM-HET3,C2004,TJL,m,JL00120,Asp,21,4,dead,True,632
UM-HET3,C2004,TJL,m,JL00121,Asp,21,4,dead,True,927
UM-HET3,C2004,TJL,m,JL00122,Asp,21,4,dead,True,696
UM-HET3,C2004,TJL,m,JL00146,Asp,21,4,dead,True,790
UM-HET3,C2004,TJL,m,JL00147,Asp,21,4,dead,True,1168
UM-HET3,C2004,TJL,m,JL00148,Asp,21,4,dead,True,882
UM-HET3,C2004,TJL,m,JL00149,Asp,21,4,dead,True,763
UM-HET3,C2004,TJL,m,JL00150,Asp,21,4,dead,True,839
UM-HET3,C2004,TJL,m,JL00151,Asp,21,4,dead,True,768
UM-HET3,C2004,TJL,f,JL00155,Asp,21,4,dead,True,874
UM-HET3,C2004,TJL,f,JL00156,Asp,21,4,dead,True,854
UM-HET3,C2004,TJL,f,JL00157,Asp,21,4,dead,True,617
UM-HET3,C2004,TJL,f,JL00158,Asp,21,4,dead,True,804
UM-HET3,C2004,TJL,m,JL00162,Asp,21,4,dead,True,1022
UM-HET3,C2004,TJL,m,JL00163,Asp,21,4,dead,True,882
UM-HET3,C2004,TJL,m,JL00164,Asp,21,4,dead,True,1091
UM-HET3,C2004,TJL,f,JL00168,Asp,21,4,dead,True,739
UM-HET3,C2004,TJL,f,JL00169,Asp,21,4,dead,True,577
UM-HET3,C2004,TJL,f,JL00170,Asp,21,4,dead,True,1163
UM-HET3,C2004,TJL,f,JL00171,Asp,21,4,dead,True,1019
UM-HET3,C2004,TJL,m,JL00241,Asp,21,4,dead,True,834
UM-HET3,C2004,TJL,m,JL00242,Asp,21,4,dead,True,657
UM-HET3,C2004,TJL,m,JL00243,Asp,21,4,dead,True,632
UM-HET3,C2004,TJL,m,JL00261,Asp,21,4,dead,True,654
UM-HET3,C2004,TJL,m,JL00262,Asp,21,4,dead,True,415
UM-HET3,C2004,TJL,m,JL00263,Asp,21,4,dead,True,1201
UM-HET3,C2004,TJL,f,JL00314,Asp,21,4,dead,True,844
UM-HET3,C2004,TJL,f,JL00315,Asp,21,4,dead,True,816
UM-HET3,C2004,TJL,f,JL00316,Asp,21,4,dead,True,927
UM-HET3,C2004,TJL,f,JL00317,Asp,21,4,dead,True,762
UM-HET3,C2004,TJL,m,JL00318,Asp,21,4,dead,True,859
UM-HET3,C2004,TJL,m,JL00319,Asp,21,4,dead,True,951
UM-HET3,C2004,TJL,m,JL00320,Asp,21,4,dead,True,788
UM-HET3,C2004,TJL,f,JL00354,Asp,21,4,dead,True,892
UM-HET3,C2004,TJL,f,JL00355,Asp,21,4,dead,True,879
UM-HET3,C2004,TJL,f,JL00356,Asp,21,4,dead,True,767
UM-HET3,C2004,TJL,f,JL00357,Asp,21,4,dead,True,1075
UM-HET3,C2004,TJL,m,JL00365,Asp,21,4,dead,True,852
UM-HET3,C2004,TJL,m,JL00366,Asp,21,4,dead,True,318
UM-HET3,C2004,TJL,m,JL00367,Asp,21,4,dead,True,802
UM-HET3,C2004,TJL,m,JL00368,Asp,21,4,dead,True,708
UM-HET3,C2004,TJL,m,JL00369,Asp,21,4,dead,True,866
UM-HET3,C2004,TJL,m,JL00370,Asp,21,4,dead,True,840
UM-HET3,C2004,TJL,f,JL00374,Asp,21,4,dead,True,910
UM-HET3,C2004,TJL,f,JL00375,Asp,21,4,dead,True,840
UM-HET3,C2004,TJL,f,JL00376,Asp,21,4,dead,True,981
UM-HET3,C2004,TJL,f,JL00377,Asp,21,4,dead,True,777
UM-HET3,C2004,TJL,m,JL00385,Asp,21,4,dead,True,672
UM-HET3,C2004,TJL,m,JL00386,Asp,21,4,dead,True,851
UM-HET3,C2004,TJL,m,JL00387,Asp,21,4,dead,True,251
UM-HET3,C2004,TJL,m,JL00391,Asp,21,4,dead,True,890
UM-HET3,C2004,TJL,m,JL00392,Asp,21,4,dead,True,653
UM-HET3,C2004,TJL,m,JL00393,Asp,21,4,dead,True,855
UM-HET3,C2004,TJL,m,JL00398,Asp,21,4,removed,False,829
UM-HET3,C2004,TJL,m,JL00399,Asp,21,4,removed,False,827
UM-HET3,C2004,TJL,m,JL00400,Asp,21,4,removed,False,827
UM-HET3,C2004,TJL,m,JL00401,Asp,21,4,dead,True,846
UM-HET3,C2004,TJL,m,JL00402,Asp,21,4,dead,True,698
UM-HET3,C2004,TJL,m,JL00403,Asp,21,4,dead,True,571
UM-HET3,C2004,TJL,f,JL00476,Asp,21,4,dead,True,988
UM-HET3,C2004,TJL,f,JL00477,Asp,21,4,dead,True,791
UM-HET3,C2004,TJL,f,JL00478,Asp,21,4,dead,True,1117
UM-HET3,C2004,TJL,f,JL00479,Asp,21,4,dead,True,791
UM-HET3,C2004,TJL,f,JL00480,Asp,21,4,dead,True,841
UM-HET3,C2004,TJL,f,JL00481,Asp,21,4,dead,True,687
UM-HET3,C2004,TJL,f,JL00482,Asp,21,4,dead,True,867
UM-HET3,C2004,TJL,f,JL00483,Asp,21,4,dead,True,1111
UM-HET3,C2004,TJL,m,JL00484,Asp,21,4,dead,True,922
UM-HET3,C2004,TJL,m,JL00485,Asp,21,4,dead,True,940
UM-HET3,C2004,TJL,m,JL00486,Asp,21,4,dead,True,908
UM-HET3,C2004,TJL,f,JL00490,Asp,21,4,dead,True,798
UM-HET3,C2004,TJL,f,JL00491,Asp,21,4,dead,True,687
UM-HET3,C2004,TJL,f,JL00492,Asp,21,4,dead,True,883
UM-HET3,C2004,TJL,f,JL00493,Asp,21,4,dead,True,953
UM-HET3,C2004,TJL,m,JL00498,Asp,21,4,dead,True,858
UM-HET3,C2004,TJL,m,JL00499,Asp,21,4,dead,True,1185
UM-HET3,C2004,TJL,m,JL00500,Asp,21,4,dead,True,88
UM-HET3,C2004,TJL,f,JL00534,Asp,21,4,dead,True,890
UM-HET3,C2004,TJL,f,JL00535,Asp,21,4,dead,True,828
UM-HET3,C2004,TJL,f,JL00536,Asp,21,4,dead,True,1093
UM-HET3,C2004,TJL,f,JL00537,Asp,21,4,dead,True,1022
UM-HET3,C2004,TJL,m,JL00628,Asp,21,4,dead,True,295
UM-HET3,C2004,TJL,m,JL00629,Asp,21,4,dead,True,280
UM-HET3,C2004,TJL,m,JL00630,Asp,21,4,dead,True,211
UM-HET3,C2004,TJL,f,JL00672,Asp,21,4,dead,True,786
UM-HET3,C2004,TJL,f,JL00673,Asp,21,4,dead,True,729
UM-HET3,C2004,TJL,f,JL00674,Asp,21,4,dead,True,386
UM-HET3,C2004,TJL,f,JL00675,Asp,21,4,dead,True,1017
UM-HET3,C2004,TJL,m,JL00727,Asp,21,4,dead,True,992
UM-HET3,C2004,TJL,m,JL00728,Asp,21,4,dead,True,820
UM-HET3,C2004,TJL,m,JL00729,Asp,21,4,dead,True,671
UM-HET3,C2004,TJL,m,JL00853,Asp,21,4,dead,True,861
UM-HET3,C2004,TJL,m,JL00854,Asp,21,4,dead,True,952
UM-HET3,C2004,TJL,m,JL00855,Asp,21,4,dead,True,755
UM-HET3,C2004,UM,f,UM00273,Asp,21,4,dead,True,742
UM-HET3,C2004,UM,f,UM00280,Asp,21,4,dead,True,889
UM-HET3,C2004,UM,f,UM00287,Asp,21,4,dead,True,777
UM-HET3,C2004,UM,f,UM00294,Asp,21,4,dead,True,734
UM-HET3,C2004,UM,m,UM00322,Asp,21,4,dead,True,926
UM-HET3,C2004,UM,m,UM00329,Asp,21,4,dead,True,650
UM-HET3,C2004,UM,m,UM00336,Asp,21,4,dead,True,724
UM-HET3,C2004,UM,m,UM00385,Asp,21,4,dead,True,1036
UM-HET3,C2004,UM,m,UM00392,Asp,21,4,dead,True,905
UM-HET3,C2004,UM,m,UM00399,Asp,21,4,dead,True,1029
UM-HET3,C2004,UM,f,UM00595,Asp,21,4,dead,True,830
UM-HET3,C2004,UM,f,UM00602,Asp,21,4,dead,True,915
UM-HET3,C2004,UM,f,UM00609,Asp,21,4,dead,True,1013
UM-HET3,C2004,UM,f,UM00616,Asp,21,4,dead,True,1089
UM-HET3,C2004,UM,m,UM01001,Asp,21,4,dead,True,1032
UM-HET3,C2004,UM,m,UM01008,Asp,21,4,dead,True,889
UM-HET3,C2004,UM,m,UM01015,Asp,21,4,dead,True,1009
UM-HET3,C2004,UM,m,UM01022,Asp,21,4,dead,True,882
UM-HET3,C2004,UM,m,UM01029,Asp,21,4,dead,True,1177
UM-HET3,C2004,UM,m,UM01036,Asp,21,4,dead,True,584
UM-HET3,C2004,UM,f,UM01421,Asp,21,4,dead,True,931
UM-HET3,C2004,UM,f,UM01428,Asp,21,4,dead,True,843
UM-HET3,C2004,UM,f,UM01435,Asp,21,4,dead,True,868
UM-HET3,C2004,UM,f,UM01442,Asp,21,4,dead,True,940
UM-HET3,C2004,UM,m,UM01449,Asp,21,4,dead,True,1137
UM-HET3,C2004,UM,m,UM01456,Asp,21,4,dead,True,921
UM-HET3,C2004,UM,m,UM01463,Asp,21,4,dead,True,540
UM-HET3,C2004,UM,m,UM01708,Asp,21,4,dead,True,859
UM-HET3,C2004,UM,m,UM01715,Asp,21,4,dead,True,418
UM-HET3,C2004,UM,m,UM01722,Asp,21,4,dead,True,997
UM-HET3,C2004,UM,f,UM01750,Asp,21,4,dead,True,764
UM-HET3,C2004,UM,f,UM01757,Asp,21,4,dead,True,863
UM-HET3,C2004,UM,f,UM01764,Asp,21,4,dead,True,809
UM-HET3,C2004,UM,f,UM01771,Asp,21,4,dead,True,662
UM-HET3,C2004,UM,m,UM02345,Asp,21,4,dead,True,1118
UM-HET3,C2004,UM,m,UM02352,Asp,21,4,dead,True,588
UM-HET3,C2004,UM,m,UM02359,Asp,21,4,dead,True,834
UM-HET3,C2004,UM,m,UM02387,Asp,21,4,removed,False,729
UM-HET3,C2004,UM,m,UM02394,Asp,21,4,removed,False,729
UM-HET3,C2004,UM,m,UM02401,Asp,21,4,removed,False,729
UM-HET3,C2004,UM,m,UM02408,Asp,21,4,dead,True,837
UM-HET3,C2004,UM,m,UM02415,Asp,21,4,dead,True,991
UM-HET3,C2004,UM,m,UM02422,Asp,21,4,dead,True,845
UM-HET3,C2004,UM,m,UM02527,Asp,21,4,dead,True,1096
UM-HET3,C2004,UM,m,UM02534,Asp,21,4,dead,True,700
UM-HET3,C2004,UM,m,UM02541,Asp,21,4,dead,True,281
UM-HET3,C2004,UM,f,UM02940,Asp,21,4,dead,True,838
UM-HET3,C2004,UM,f,UM02947,Asp,21,4,dead,True,835
UM-HET3,C2004,UM,f,UM02954,Asp,21,4,dead,True,622
UM-HET3,C2004,UM,f,UM02961,Asp,21,4,dead,True,811
UM-HET3,C2004,UM,m,UM02996,Asp,21,4,dead,True,998
UM-HET3,C2004,UM,m,UM03003,Asp,21,4,dead,True,961
UM-HET3,C2004,UM,m,UM03010,Asp,21,4,dead,True,401
UM-HET3,C2004,UM,m,UM03164,Asp,21,4,dead,True,661
UM-HET3,C2004,UM,m,UM03171,Asp,21,4,dead,True,889
UM-HET3,C2004,UM,m,UM03178,Asp,21,4,dead,True,1154
UM-HET3,C2004,UM,f,UM03311,Asp,21,4,dead,True,835
UM-HET3,C2004,UM,f,UM03318,Asp,21,4,dead,True,917
UM-HET3,C2004,UM,f,UM03325,Asp,21,4,dead,True,849
UM-HET3,C2004,UM,f,UM03332,Asp,21,4,dead,True,927
UM-HET3,C2004,UM,m,UM03339,Asp,21,4,dead,True,846
UM-HET3,C2004,UM,m,UM03346,Asp,21,4,dead,True,777
UM-HET3,C2004,UM,m,UM03353,Asp,21,4,dead,True,942
UM-HET3,C2004,UM,m,UM03388,Asp,21,4,dead,True,1103
UM-HET3,C2004,UM,m,UM03395,Asp,21,4,dead,True,834
UM-HET3,C2004,UM,m,UM03402,Asp,21,4,dead,True,910
UM-HET3,C2004,UM,f,UM03689,Asp,21,4,dead,True,826
UM-HET3,C2004,UM,f,UM03696,Asp,21,4,dead,True,82
UM-HET3,C2004,UM,f,UM03703,Asp,21,4,dead,True,1133
UM-HET3,C2004,UM,f,UM03710,Asp,21,4,dead,True,889
UM-HET3,C2004,UM,m,UM03717,Asp,21,4,dead,True,818
UM-HET3,C2004,UM,m,UM03724,Asp,21,4,dead,True,1049
UM-HET3,C2004,UM,m,UM03731,Asp,21,4,dead,True,1202
UM-HET3,C2004,UM,f,UM03836,Asp,21,4,dead,True,1011
UM-HET3,C2004,UM,f,UM03843,Asp,21,4,dead,True,746
UM-HET3,C2004,UM,f,UM03850,Asp,21,4,dead,True,966
UM-HET3,C2004,UM,f,UM03857,Asp,21,4,dead,True,1175
UM-HET3,C2004,UM,m,UM03934,Asp,21,4,dead,True,825
UM-HET3,C2004,UM,m,UM03941,Asp,21,4,dead,True,895
UM-HET3,C2004,UM,m,UM03948,Asp,21,4,dead,True,819
UM-HET3,C2004,UM,m,UM03997,Asp,21,4,dead,True,1034
UM-HET3,C2004,UM,m,UM04004,Asp,21,4,dead,True,720
UM-HET3,C2004,UM,m,UM04011,Asp,21,4,dead,True,912
UM-HET3,C2004,UM,f,UM04228,Asp,21,4,dead,True,678
UM-HET3,C2004,UM,f,UM04235,Asp,21,4,dead,True,628
UM-HET3,C2004,UM,f,UM04242,Asp,21,4,dead,True,753
UM-HET3,C2004,UM,f,UM04249,Asp,21,4,dead,True,969
UM-HET3,C2004,UM,f,UM04361,Asp,21,4,dead,True,1073
UM-HET3,C2004,UM,f,UM04368,Asp,21,4,dead,True,1021
UM-HET3,C2004,UM,f,UM04375,Asp,21,4,dead,True,757
UM-HET3,C2004,UM,f,UM04382,Asp,21,4,dead,True,707
UM-HET3,C2004,UM,m,UM04417,Asp,21,4,dead,True,795
UM-HET3,C2004,UM,m,UM04424,Asp,21,4,dead,True,588
UM-HET3,C2004,UM,m,UM04431,Asp,21,4,dead,True,863
UM-HET3,C2004,UM,m,UM04536,Asp,21,4,dead,True,1256
UM-HET3,C2004,UM,m,UM04543,Asp,21,4,dead,True,611
UM-HET3,C2004,UM,m,UM04550,Asp,21,4,dead,True,913
UM-HET3,C2004,UM,f,UM04879,Asp,21,4,removed,False,559
UM-HET3,C2004,UM,f,UM04886,Asp,21,4,removed,False,559
UM-HET3,C2004,UM,f,UM04893,Asp,21,4,removed,False,559
UM-HET3,C2004,UM,f,UM04900,Asp,21,4,removed,False,560
UM-HET3,C2004,UM,f,UM04977,Asp,21,4,dead,True,299
UM-HET3,C2004,UM,f,UM04984,Asp,21,4,dead,True,510
UM-HET3,C2004,UM,f,UM04991,Asp,21,4,dead,True,734
UM-HET3,C2004,UM,f,UM04998,Asp,21,4,dead,True,1023
UM-HET3,C2004,UM,m,UM05159,Asp,21,4,dead,True,879
UM-HET3,C2004,UM,m,UM05166,Asp,21,4,dead,True,891
UM-HET3,C2004,UM,m,UM05173,Asp,21,4,dead,True,422
UM-HET3,C2004,UT,f,UT00042,Asp,21,4,dead,True,694
UM-HET3,C2004,UT,f,UT00043,Asp,21,4,dead,True,849
UM-HET3,C2004,UT,f,UT00044,Asp,21,4,dead,True,569
UM-HET3,C2004,UT,f,UT00045,Asp,21,4,dead,True,817
UM-HET3,C2004,UT,m,UT00055,Asp,21,4,dead,True,758
UM-HET3,C2004,UT,m,UT00056,Asp,21,4,dead,True,609
UM-HET3,C2004,UT,m,UT00065,Asp,21,4,dead,True,804
UM-HET3,C2004,UT,f,UT00111,Asp,21,4,dead,True,683
UM-HET3,C2004,UT,f,UT00112,Asp,21,4,dead,True,1178
UM-HET3,C2004,UT,f,UT00113,Asp,21,4,dead,True,898
UM-HET3,C2004,UT,f,UT00114,Asp,21,4,dead,True,878
UM-HET3,C2004,UT,f,UT00115,Asp,21,4,dead,True,986
UM-HET3,C2004,UT,f,UT00116,Asp,21,4,dead,True,876
UM-HET3,C2004,UT,f,UT00117,Asp,21,4,dead,True,787
UM-HET3,C2004,UT,f,UT00118,Asp,21,4,dead,True,861
UM-HET3,C2004,UT,m,UT00125,Asp,21,4,removed,False,43
UM-HET3,C2004,UT,m,UT00126,Asp,21,4,dead,True,950
UM-HET3,C2004,UT,m,UT00127,Asp,21,4,dead,True,950
UM-HET3,C2004,UT,m,UT00216,Asp,21,4,dead,True,713
UM-HET3,C2004,UT,m,UT00217,Asp,21,4,dead,True,1098
UM-HET3,C2004,UT,m,UT00218,Asp,21,4,dead,True,890
UM-HET3,C2004,UT,f,UT00261,Asp,21,4,dead,True,983
UM-HET3,C2004,UT,f,UT00262,Asp,21,4,dead,True,941
UM-HET3,C2004,UT,f,UT00264,Asp,21,4,dead,True,787
UM-HET3,C2004,UT,f,UT00265,Asp,21,4,dead,True,1011
UM-HET3,C2004,UT,f,UT00280,Asp,21,4,dead,True,850
UM-HET3,C2004,UT,f,UT00281,Asp,21,4,dead,True,1018
UM-HET3,C2004,UT,f,UT00282,Asp,21,4,dead,True,600
UM-HET3,C2004,UT,f,UT00283,Asp,21,4,dead,True,1072
UM-HET3,C2004,UT,m,UT00295,Asp,21,4,removed,False,733
UM-HET3,C2004,UT,m,UT00296,Asp,21,4,removed,False,733
UM-HET3,C2004,UT,m,UT00297,Asp,21,4,dead,True,634
UM-HET3,C2004,UT,f,UT00335,Asp,21,4,dead,True,925
UM-HET3,C2004,UT,f,UT00336,Asp,21,4,dead,True,864
UM-HET3,C2004,UT,f,UT00337,Asp,21,4,dead,True,735
UM-HET3,C2004,UT,f,UT00338,Asp,21,4,dead,True,1100
UM-HET3,C2004,UT,m,UT00378,Asp,21,4,removed,False,738
UM-HET3,C2004,UT,m,UT00379,Asp,21,4,removed,False,738
UM-HET3,C2004,UT,m,UT00380,Asp,21,4,removed,False,737
UM-HET3,C2004,UT,f,UT00402,Asp,21,4,dead,True,950
UM-HET3,C2004,UT,f,UT00403,Asp,21,4,dead,True,775
UM-HET3,C2004,UT,f,UT00404,Asp,21,4,dead,True,731
UM-HET3,C2004,UT,f,UT00405,Asp,21,4,dead,True,1143
UM-HET3,C2004,UT,m,UT00487,Asp,21,4,dead,True,586
UM-HET3,C2004,UT,m,UT00488,Asp,21,4,dead,True,791
UM-HET3,C2004,UT,m,UT00489,Asp,21,4,dead,True,924
UM-HET3,C2004,UT,f,UT00520,Asp,21,4,dead,True,1078
UM-HET3,C2004,UT,f,UT00521,Asp,21,4,dead,True,896
UM-HET3,C2004,UT,f,UT00522,Asp,21,4,dead,True,851
UM-HET3,C2004,UT,f,UT00523,Asp,21,4,dead,True,784
UM-HET3,C2004,UT,f,UT00527,Asp,21,4,dead,True,417
UM-HET3,C2004,UT,f,UT00528,Asp,21,4,dead,True,644
UM-HET3,C2004,UT,f,UT00529,Asp,21,4,dead,True,734
UM-HET3,C2004,UT,f,UT00530,Asp,21,4,dead,True,872
UM-HET3,C2004,UT,m,UT00555,Asp,21,4,dead,True,134
UM-HET3,C2004,UT,m,UT00556,Asp,21,4,dead,True,662
UM-HET3,C2004,UT,m,UT00557,Asp,21,4,dead,True,679
UM-HET3,C2004,UT,f,UT00565,Asp,21,4,dead,True,920
UM-HET3,C2004,UT,f,UT00566,Asp,21,4,dead,True,822
UM-HET3,C2004,UT,f,UT00567,Asp,21,4,dead,True,724
UM-HET3,C2004,UT,f,UT00568,Asp,21,4,dead,True,929
UM-HET3,C2004,UT,m,UT00575,Asp,21,4,dead,True,292
UM-HET3,C2004,UT,m,UT00576,Asp,21,4,dead,True,683
UM-HET3,C2004,UT,m,UT00577,Asp,21,4,dead,True,564
UM-HET3,C2004,UT,f,UT00593,Asp,21,4,dead,True,1009
UM-HET3,C2004,UT,f,UT00594,Asp,21,4,dead,True,959
UM-HET3,C2004,UT,f,UT00597,Asp,21,4,dead,True,626
UM-HET3,C2004,UT,f,UT00598,Asp,21,4,dead,True,893
UM-HET3,C2004,UT,m,UT00612,Asp,21,4,dead,True,1068
UM-HET3,C2004,UT,m,UT00613,Asp,21,4,dead,True,890
UM-HET3,C2004,UT,m,UT00614,Asp,21,4,dead,True,755
UM-HET3,C2004,UT,f,UT00637,Asp,21,4,dead,True,990
UM-HET3,C2004,UT,f,UT00638,Asp,21,4,dead,True,1160
UM-HET3,C2004,UT,f,UT00639,Asp,21,4,dead,True,897
UM-HET3,C2004,UT,f,UT00640,Asp,21,4,dead,True,831
UM-HET3,C2004,UT,m,UT00658,Asp,21,4,dead,True,917
UM-HET3,C2004,UT,m,UT00659,Asp,21,4,dead,True,373
UM-HET3,C2004,UT,m,UT00660,Asp,21,4,dead,True,755
UM-HET3,C2004,UT,m,UT00706,Asp,21,4,dead,True,378
UM-HET3,C2004,UT,m,UT00707,Asp,21,4,dead,True,326
UM-HET3,C2004,UT,m,UT00708,Asp,21,4,dead,True,810
UM-HET3,C2004,UT,m,UT00731,Asp,21,4,dead,True,950
UM-HET3,C2004,UT,m,UT00732,Asp,21,4,dead,True,765
UM-HET3,C2004,UT,m,UT00733,Asp,21,4,dead,True,649
UM-HET3,C2004,UT,m,UT00797,Asp,21,4,dead,True,980
UM-HET3,C2004,UT,m,UT00798,Asp,21,4,dead,True,1063
UM-HET3,C2004,UT,m,UT00799,Asp,21,4,dead,True,918
UM-HET3,C2004,UT,m,UT00839,Asp,21,4,dead,True,1047
UM-HET3,C2004,UT,m,UT00840,Asp,21,4,dead,True,732
UM-HET3,C2004,UT,m,UT00841,Asp,21,4,dead,True,481
UM-HET3,C2004,UT,m,UT00857,Asp,21,4,dead,True,1153
UM-HET3,C2004,UT,m,UT00858,Asp,21,4,dead,True,1200
UM-HET3,C2004,UT,m,UT00859,Asp,21,4,dead,True,972
UM-HET3,C2004,UT,m,UT00860,Asp,21,4,dead,True,92
UM-HET3,C2004,UT,m,UT00861,Asp,21,4,dead,True,757
UM-HET3,C2004,UT,m,UT00862,Asp,21,4,dead,True,973
UM-HET3,C2004,UT,m,UT00863,Asp,21,4,dead,True,621
UM-HET3,C2004,UT,m,UT00864,Asp,21,4,dead,True,1086
UM-HET3,C2004,UT,m,UT00865,Asp,21,4,dead,True,710
UM-HET3,C2004,UT,m,UT00866,Asp,21,4,dead,True,903
UM-HET3,C2004,UT,m,UT00867,Asp,21,4,dead,True,888
UM-HET3,C2004,UT,m,UT00868,Asp,21,4,dead,True,685
UM-HET3,C2004,UT,m,UT00869,Asp,21,4,dead,True,920
UM-HET3,C2004,UT,m,UT00870,Asp,21,4,dead,True,776
UM-HET3,C2004,UT,m,UT00871,Asp,21,4,dead,True,691
UM-HET3,C2004,UT,m,UT00872,Asp,21,4,dead,True,449
UM-HET3,C2004,UT,m,UT00873,Asp,21,4,dead,True,1108
UM-HET3,C2004,UT,m,UT00874,Asp,21,4,dead,True,931
